Depth,GR,Log_ILD,DT,RHOB,NPHI,PHI,PERM,velocity,GRI,vshale,PHIeff,formation_factor,swirr,permeability,Facies_code
7022.5,85.9717,0.936,154.4,2.0713,0.4992,0.3734,9156.247653931612,6476.683937823834,0.6414,0.34700792285319293,0.32690093833767214,5.154860479329858,0.05076839804115282,4007.840764527616,2
7023.0,81.1872,0.9502,155.0,2.08,0.4839,0.3677,8501.638708699498,6451.612903225807,0.5856,0.289671176636084,0.3288840623307648,5.328198369235097,0.05161491242477845,3895.67508341747,2
7023.5,80.113,0.9501,155.1,2.087,0.5089,0.3632,8018.069943363401,6447.453255963895,0.573,0.27782098369663727,0.3259719881846506,5.471143852664363,0.05230269521097533,3808.3419304038857,2
7024.0,72.75,0.9586,154.1,2.0865,0.636,0.3635,8049.434312765649,6489.2926670992865,0.4871,0.20647790617164974,0.3358319605729989,5.461440377533824,0.05225629329341024,3814.1306861008147,0
7024.5,76.6674,0.9723,153.7,2.079,0.7523,0.3684,8579.438372955905,6506.180871828237,0.5328,0.2424742123129791,0.3359084555500608,5.306455214546186,0.05150949045829412,3909.3568869257715,1
7025.0,74.5886,0.9761,153.1,2.0713,0.6815,0.3734,9156.247653931612,6531.678641410843,0.5086,0.22288794287131092,0.34353301565524436,5.154860479329858,0.05076839804115282,4007.840764527616,0
7025.5,79.9242,0.9603,153.1,2.0694,0.6445,0.3746,9300.356838096912,6531.678641410843,0.5708,0.2757908855435286,0.33764402133716714,5.119422554399287,0.05059358928954975,4031.674436283882,1
7026.0,80.4277,0.9482,152.6,2.0729,0.6075,0.3723,9026.11002213794,6553.079947575361,0.5767,0.2812611772294659,0.33461100225125157,5.18766187546802,0.05092966657787983,3986.060406704359,2
7026.5,80.3717,0.9549,154.0,2.0777,0.8302,0.3692,8669.22443626299,6493.506493506494,0.5761,0.2807010879991999,0.33158605420810716,5.28176471507471,0.051389516027467656,3925.0250952451815,2
7027.0,76.4836,0.9448,153.0,2.0814,0.793,0.3668,8402.646324230654,6535.9477124183,0.5307,0.24072600034980002,0.3345427159531268,5.35634616527609,0.051751068420256265,3878.122426930522,1
7027.5,80.244,0.928,153.3,2.0847,0.7237,0.3647,8176.123482352136,6523.1572080887145,0.5746,0.2793046297560769,0.3272731796126857,5.422877553882984,0.052071477575938746,3837.333501028517,2
7028.0,76.7089,0.9257,154.1,2.0868,0.5777,0.3634,8038.965914573323,6489.2926670992865,0.5333,0.24289184285955767,0.3308524930568193,5.464672065691218,0.052271751767523626,3812.2005698447692,1
7028.5,82.5302,0.9256,154.8,2.0854,0.712,0.3643,8133.673745159092,6459.948320413436,0.6012,0.3048834555161365,0.32344561696083773,5.4356873789136255,0.0521329424592245,3829.5907330049467,2
7029.0,87.3655,0.9218,154.0,2.0827,0.6754,0.366,8315.621176783927,6493.506493506494,0.6576,0.3652498938881972,0.31705651421898157,5.381549705557964,0.05187267925198179,3862.556175245183,2
7029.5,92.2964,0.9054,154.7,2.0835,0.6359,0.3655,8261.688749993336,6464.124111182935,0.7152,0.4366078554163989,0.3069945473742025,5.397390244052518,0.05194896651547804,3852.8445262217124,2
7030.0,87.0094,0.8814,154.9,2.0881,0.7072,0.3625,7945.360854206189,6455.777921239509,0.6535,0.3605612210986314,0.3141847963727834,5.493883756221152,0.05241127624958751,3794.853419607462,2
7030.5,83.1059,0.8933,155.5,2.0917,0.9102,0.3602,7711.069852920596,6430.868167202572,0.608,0.31170731090455583,0.31843122033878957,5.569583460532419,0.05277112591433131,3750.7172301327305,2
7031.0,82.8471,0.9131,155.5,2.0914,0.8361,0.3604,7731.165748165016,6430.868167202572,0.6049,0.3085816721261764,0.3190500559350924,5.562940406386558,0.05273964545949545,3754.544008158583,2
7031.5,80.8508,0.9271,160.5,2.09,0.8227,0.3613,7822.247355387702,6230.529595015576,0.5816,0.2858676429810266,0.3229937358405424,5.533189856656854,0.052598430854241526,3771.790794936672,2
7032.0,79.8177,0.9356,161.0,2.0917,0.7622,0.3602,7711.069852920596,6211.180124223602,0.5696,0.27468837762347464,0.32339175739845444,5.569583460532419,0.05277112591433131,3750.7172301327305,1
7032.5,78.1014,0.9251,160.7,2.0968,0.7013,0.3569,7386.9288158947775,6222.7753578095835,0.5496,0.2568040956921978,0.3224882511772455,5.680893026226026,0.05329583954787665,3687.8820586758025,1
7033.0,76.713,0.9144,161.2,2.1031,0.6429,0.3528,7003.123789151013,6203.47394540943,0.5334,0.2429754332525387,0.32024129194415984,5.823783881712562,0.05396194900905898,3610.6196803743383,1
7033.5,74.4039,0.9161,160.9,2.1081,0.55,0.3496,6717.478006580101,6215.040397762586,0.5064,0.22116691616848655,0.3199636332334228,5.9389973019420355,0.05449310645367006,3550.9375708491675,0
7034.0,74.7583,0.8974,161.5,2.1096,0.5776,0.3486,6630.625795383952,6191.950464396285,0.5106,0.22446096135808566,0.31852223117801653,5.975686656077597,0.05466116837425631,3532.3984263279835,0
7034.5,76.8383,0.876,162.3,2.1072,0.6608,0.3502,6770.134454140187,6161.429451632778,0.5348,0.24414795253343674,0.31748417436051946,5.917141906111356,0.05439274724681295,3562.086546632912,1
7035.0,78.6532,0.8869,162.8,2.1042,0.6694,0.3521,6939.61838753179,6142.506142506142,0.556,0.26242757159568625,0.3169347054061781,5.848705253865611,0.05407728383464545,3597.5177544441326,1
7035.5,76.5523,0.9021,160.5,2.1051,0.6117,0.3515,6885.643735449864,6230.529595015576,0.5315,0.24139087588701172,0.3191536226311404,5.870190988485084,0.054176521614464526,3586.308242099639,1
7036.0,76.8166,0.8898,156.3,2.1099,0.5275,0.3485,6622.002576857855,6397.952655150351,0.5346,0.24398019191786574,0.31580665428300597,5.979373842913653,0.054678029604740025,3530.547432498247,1
7036.5,76.4444,0.8906,150.7,2.1133,0.6305,0.3463,6435.103403732196,6635.700066357002,0.5302,0.24031114533139425,0.3140983065255932,6.061342609959271,0.05505153317555866,3489.9599168430577,1
7037.0,74.8183,0.9233,153.7,2.1115,0.819,0.3474,6527.884138207522,6506.180871828237,0.5113,0.22501342677591626,0.3172482008120272,6.0201538362196345,0.05486416788861212,3510.2215478344388,0
7037.5,69.1374,0.9517,153.6,2.1103,0.7234,0.3482,6596.200150633471,6510.416666666667,0.445,0.17685075334108716,0.3245019990522943,5.990455424870242,0.05472867358556318,3524.9976371422426,0
7038.0,61.0183,1.0387,153.6,2.1172,0.481,0.3437,6221.011734371126,6510.416666666667,0.3503,0.12081966341021808,0.32751016510303077,6.160354370557314,0.05549934400764262,3442.3242105826553,0
7038.5,53.5693,1.237,153.9,2.1295,0.3837,0.3358,5613.223298668805,6497.72579597141,0.2634,0.08010073026553266,0.3250665021444186,6.476169427780365,0.05690417132240995,3299.7873607673496,0
7039.0,51.8646,1.2405,154.2,2.1373,0.3716,0.3308,5259.61127142411,6485.08430609598,0.2435,0.07198549937476588,0.32115394308378137,6.688455818213012,0.05782929974594631,3211.2867069037948,0
7039.5,56.5157,1.0504,154.2,2.1331,0.4024,0.3335,5447.70184140377,6485.08430609598,0.2977,0.09509823778330002,0.3207568361370378,6.5725763119790015,0.05732615594987598,3258.912178148142,0
7040.0,66.4255,0.9501,155.1,2.1188,0.4755,0.3427,6140.578478843076,6447.453255963895,0.4134,0.15662247697090673,0.3217125880858985,6.199067495424121,0.05567345640170063,3424.0983690092494,0
7040.5,75.832,0.9142,155.1,2.1031,0.5166,0.3528,7003.123789151013,6447.453255963895,0.5231,0.23447725607421416,0.3213800476860553,5.823783881712562,0.05396194900905898,3610.6196803743383,0
7041.0,74.4916,0.8872,160.6,2.0924,0.826,0.3597,7661.058350294562,6226.650062266501,0.5075,0.22202621571971284,0.3299484870935585,5.586242031748949,0.052849985959075474,3741.1595779778995,0
7041.5,74.3934,0.8691,159.6,2.0865,0.8307,0.3635,8049.434312765649,6265.664160401003,0.5063,0.22108891816783768,0.33387408496550974,5.461440377533824,0.05225629329341024,3814.1306861008147,0
7042.0,73.6706,0.861,159.8,2.081,0.8177,0.3671,8435.515045148679,6257.822277847309,0.4979,0.21460798628666597,0.3383425298375867,5.3469394098557075,0.05170560612668469,3883.9685332092818,0
7042.5,73.8372,0.868,156.4,2.0748,0.6765,0.3711,8886.250296955312,6393.86189258312,0.4998,0.21606171683756606,0.34214772994376613,5.223795147737011,0.05110672728583298,3962.3732977410505,0
7043.0,73.3127,0.8885,156.2,2.0689,0.6216,0.3749,9336.737142771632,6402.048655569783,0.4937,0.21141950293813416,0.34656978660629,5.110618851356985,0.05055006850320277,4037.644802279604,0
7043.5,72.8982,0.9044,156.2,2.0622,0.6752,0.3792,9874.101563491038,6402.048655569783,0.4889,0.2078173297151058,0.3513524778181758,4.986832519333267,0.049934119193860156,4123.745231852243,0
7044.0,75.37,0.9113,157.5,2.0544,0.6074,0.3843,10551.675705924135,6349.206349206349,0.5177,0.23011079348039024,0.3534651536736277,4.845631265883155,0.049222105125051055,4227.1372133582245,0
7044.5,76.9082,0.9022,157.5,2.0513,0.6901,0.3863,10829.911405694744,6349.206349206349,0.5357,0.24490394107413258,0.3534828718960662,4.791853885810241,0.048948206738399724,4268.06011656131,1
7045.0,76.8679,0.8906,157.6,2.0571,0.6895,0.3825,10307.380616295944,6345.17766497462,0.5352,0.24448373202276624,0.3497391799089493,4.894790343626641,0.04947115494723486,4190.4882112259975,1
7045.5,79.8749,0.8829,157.6,2.0647,0.8665,0.3776,9670.63106007984,6345.17766497462,0.5703,0.2753310948586127,0.3407056332889459,5.0323741219075195,0.05016160943344781,4091.593161310242,1
7046.0,81.8144,0.8662,153.4,2.0655,0.7983,0.3771,9607.910477867328,6518.904823989569,0.5929,0.29671401307515566,0.33734032224792915,5.046730862487383,0.05023311090549431,4081.573518081343,2
7046.5,81.4841,0.8527,153.4,2.0609,0.8393,0.3801,9990.429303650566,6518.904823989569,0.589,0.2929350008592232,0.3408467098848641,4.961480283567811,0.049807029039924726,4141.890511860515,2
7047.0,77.0915,0.8525,153.5,2.0589,0.6621,0.3814,10160.881946305875,6514.657980456026,0.5378,0.24667471509889408,0.3483455881767482,4.925192492151166,0.04962455285517022,4168.176297371755,1
7047.5,77.5888,0.8631,153.5,2.0609,0.5321,0.3801,9990.429303650566,6514.657980456026,0.5436,0.2516152602653822,0.34638355512443875,4.961480283567811,0.049807029039924726,4141.890511860515,1
7048.0,78.544,0.8516,153.3,2.0577,0.5047,0.3821,10253.865573469728,6523.1572080887145,0.5547,0.2612778206885906,0.34708877202772886,4.905813776477644,0.0495268299837454,4182.367353650758,1
7048.5,77.5805,0.8275,153.6,2.0406,0.5222,0.3932,11847.367789796886,6510.416666666667,0.5435,0.25152945434797325,0.35949505311737157,4.612885181579835,0.048025436914097074,4410.874647542254,1
7049.0,76.7662,0.8234,153.3,2.0145,0.6516,0.41,14742.495639832305,6523.1572080887145,0.534,0.24347742605795056,0.3773740249082346,4.216056259851731,0.045913267471678225,4769.168659626189,1
7049.5,75.5689,0.8222,153.6,1.9957,0.6066,0.4221,17256.6699801864,6510.416666666667,0.52,0.23196319262663076,0.39101693218803146,3.9604878232682896,0.04449993159134231,5036.510403983439,0
7050.0,75.6181,0.8263,152.7,1.9942,0.6242,0.4231,17482.708968347164,6548.788474132286,0.5206,0.2324482268977428,0.39195193759570246,3.9403897894842808,0.04438687750610692,5058.952586353235,0
7050.5,76.1576,0.8356,153.7,2.0048,0.722,0.4163,16002.098317985068,6506.180871828237,0.5269,0.23758640381484464,0.38446342188881083,4.0800727426442025,0.045166761798053456,4907.392933687198,1
7051.0,75.314,0.8491,152.8,2.0175,0.6707,0.4081,14382.444696175698,6544.502617801047,0.5171,0.2296293532548842,0.37732966666384554,4.25837114861544,0.04614309888063133,4727.895644259547,0
7051.5,76.2967,0.8679,152.8,2.0291,0.605,0.4006,13045.01867322273,6544.502617801047,0.5285,0.23890461083777562,0.3685867821477381,4.43162657308785,0.047072425968330174,4566.847717646985,1
7052.0,75.5556,0.8863,152.6,2.0398,0.5611,0.3937,11924.707582582572,6553.079947575361,0.5199,0.23188242611983134,0.3626277548999426,4.600298870704535,0.0479598731790678,4421.321766429455,0
7052.5,79.7395,0.9005,152.3,2.0486,0.6201,0.388,11072.172729019105,6565.988181221273,0.5687,0.2738637205189041,0.35130226145046684,4.746827825204693,0.048717696092922404,4303.011591876997,1
